2025-07-01 16:08:20,838 INFO Starting up INF Items Scraper...
2025-07-01 16:29:02,185 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-01 16:29:03,925 INFO Waiting for INF table container 'table.imp-table' to be visible...
2025-07-01 16:29:04,005 INFO Table container found.
2025-07-01 16:29:04,005 INFO Waiting for table to be populated with data...
2025-07-01 16:29:05,907 INFO Table data has loaded.
2025-07-01 16:29:05,908 INFO Clicking 'INF Units' header to sort table...
2025-07-01 16:29:06,043 INFO Table sorted successfully by INF Units.
2025-07-01 16:29:07,050 INFO Found 10 items in the table after sorting.
2025-07-01 16:29:07,186 INFO Successfully scraped 10 INF items for Morrisons - Thornton-Cleveleys.
2025-07-01 16:29:08,536 INFO Successfully posted INF report to chat webhook.
2025-07-01 16:29:08,539 INFO INF scraper run completed successfully.
2025-07-01 16:29:08,539 INFO Shutting down...
2025-07-01 16:29:08,603 INFO Shutdown complete.
2025-07-01 16:29:43,523 INFO Starting up INF Items Scraper...
2025-07-01 16:29:44,208 INFO Starting INF data collection for 'Morrisons - Thornton-Cleveleys'
2025-07-01 16:29:44,396 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-01 16:29:45,021 INFO Waiting for INF table container 'table.imp-table' to be visible...
2025-07-01 16:29:45,996 INFO Table container found.
2025-07-01 16:29:45,996 INFO Waiting for table to be populated with data...
2025-07-01 16:29:47,885 INFO Table data has loaded.
2025-07-01 16:29:47,886 INFO Clicking 'INF Units' header to sort table...
2025-07-01 16:29:48,002 INFO Table sorted successfully by INF Units.
2025-07-01 16:29:49,013 INFO Found 10 items in the table after sorting.
2025-07-01 16:29:49,125 INFO Successfully scraped 10 INF items for Morrisons - Thornton-Cleveleys.
2025-07-01 16:29:50,112 INFO Successfully posted INF report to chat webhook.
2025-07-01 16:29:50,113 INFO INF scraper run completed successfully.
2025-07-01 16:29:50,113 INFO Shutting down...
2025-07-01 16:29:50,164 INFO Shutdown complete.
2025-07-01 16:32:25,719 INFO Starting up INF Items Scraper...
2025-07-01 16:32:26,418 INFO Starting INF data collection for 'Morrisons - Thornton-Cleveleys'
2025-07-01 16:32:26,678 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-01 16:32:27,598 INFO Waiting for INF table container 'table.imp-table' to be visible...
2025-07-01 16:32:28,493 INFO Table container found.
2025-07-01 16:32:28,493 INFO Waiting for table to be populated with data...
2025-07-01 16:32:30,373 INFO Table data has loaded.
2025-07-01 16:32:30,374 INFO Clicking 'INF Units' header to sort table...
2025-07-01 16:32:30,475 INFO Table sorted successfully by INF Units.
2025-07-01 16:32:32,320 INFO Found 10 items in the table after sorting.
2025-07-01 16:32:32,525 INFO Successfully scraped 10 INF items for Morrisons - Thornton-Cleveleys.
2025-07-01 16:32:33,466 INFO Successfully posted INF report to chat webhook.
2025-07-01 16:32:33,472 INFO INF scraper run completed successfully.
2025-07-01 16:32:33,472 INFO Shutting down...
2025-07-01 16:32:33,526 INFO Shutdown complete.
2025-07-01 16:34:34,233 INFO Starting up INF Items Scraper...
2025-07-01 16:34:34,901 INFO Starting INF data collection for 'Morrisons - Thornton-Cleveleys'
2025-07-01 16:34:35,194 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-01 16:34:36,043 INFO Waiting for INF table container 'table.imp-table' to be visible...
2025-07-01 16:34:36,445 INFO Table container found.
2025-07-01 16:34:36,445 INFO Waiting for table to be populated with data...
2025-07-01 16:34:39,332 INFO Table data has loaded.
2025-07-01 16:34:39,332 INFO Clicking 'INF Units' header to sort table...
2025-07-01 16:34:39,453 INFO Table sorted successfully by INF Units.
2025-07-01 16:34:40,463 INFO Found 10 items in the table after sorting.
2025-07-01 16:34:40,582 INFO Successfully scraped 10 INF items for Morrisons - Thornton-Cleveleys.
2025-07-01 16:34:41,878 INFO Successfully posted INF report to chat webhook.
2025-07-01 16:34:41,879 INFO INF scraper run completed successfully.
2025-07-01 16:34:41,879 INFO Shutting down...
2025-07-01 16:34:41,937 INFO Shutdown complete.
2025-07-01 16:38:58,798 INFO Starting up INF Items Scraper...
2025-07-01 16:38:59,520 INFO Starting INF data collection for 'Morrisons - Thornton-Cleveleys'
2025-07-01 16:38:59,739 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-01 16:39:01,356 INFO Waiting for INF table container 'table.imp-table' to be visible...
2025-07-01 16:39:04,244 INFO Table container found.
2025-07-01 16:39:04,246 INFO Waiting for table to be populated with data...
2025-07-01 16:39:06,129 INFO Table data has loaded.
2025-07-01 16:39:06,130 INFO Clicking 'INF Units' header to sort table...
2025-07-01 16:39:06,245 INFO Table sorted successfully by INF Units.
2025-07-01 16:39:07,250 INFO Found 10 items in the table after sorting.
2025-07-01 16:39:07,358 INFO Successfully scraped 10 INF items for Morrisons - Thornton-Cleveleys.
2025-07-01 16:39:07,368 CRITICAL A critical error occurred in main execution: name 'inf__data' is not defined
Traceback (most recent call last):
  File "/Users/nikicooke/2025/218-inf/inf.py", line 360, in main
    await post_inf_to_chat(inf__data)
                           ^^^^^^^^^
NameError: name 'inf__data' is not defined. Did you mean: 'inf_data'?
2025-07-01 16:39:07,369 INFO Shutting down...
2025-07-01 16:39:07,395 INFO Shutdown complete.
2025-07-01 16:41:44,120 INFO Starting up INF Items Scraper...
2025-07-01 16:41:44,868 INFO Starting INF data collection for 'Morrisons - Thornton-Cleveleys'
2025-07-01 16:41:45,166 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-01 16:41:46,001 INFO Waiting for INF table container 'table.imp-table' to be visible...
2025-07-01 16:41:46,425 INFO Table container found.
2025-07-01 16:41:46,426 INFO Waiting for table to be populated with data...
2025-07-01 16:41:48,939 INFO Table data has loaded.
2025-07-01 16:41:48,941 INFO Clicking 'INF Units' header to sort table...
2025-07-01 16:41:49,048 INFO Table sorted successfully by INF Units.
2025-07-01 16:41:50,057 INFO Found 10 items in the table after sorting.
2025-07-01 16:41:50,186 INFO Successfully scraped 10 INF items for Morrisons - Thornton-Cleveleys.
2025-07-01 16:41:51,150 INFO Successfully posted INF report to chat webhook.
2025-07-01 16:41:51,153 INFO INF scraper run completed successfully.
2025-07-01 16:41:51,153 INFO Shutting down...
2025-07-01 16:41:51,207 INFO Shutdown complete.
2025-07-02 05:46:52,701 INFO Mode: Fetching YESTERDAY's INF data.
2025-07-02 05:46:53,333 INFO Starting INF data collection for 'Morrisons - Thornton-Cleveleys'
2025-07-02 05:46:53,549 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-02 05:46:54,334 INFO Waiting for INF table container 'table.imp-table' to be visible...
2025-07-02 05:47:39,365 WARNING Attempt 1 for INF scrape failed for Morrisons - Thornton-Cleveleys: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("table.imp-table")
Traceback (most recent call last):
  File "/Users/nikicooke/2025/218-inf/inf.py", line 196, in scrape_inf_data
    await expect(page.locator(table_selector)).to_be_visible(timeout=WAIT_TIMEOUT)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/async_api/_generated.py", line 20213, in to_be_visible
    await self._impl_obj.to_be_visible(visible=visible, timeout=timeout)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 741, in to_be_visible
    await self._expect_impl(
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 75, in _expect_impl
    raise AssertionError(
AssertionError: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("table.imp-table")

2025-07-02 05:47:39,673 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-02 05:47:40,376 INFO Waiting for INF table container 'table.imp-table' to be visible...
2025-07-02 05:48:25,387 WARNING Attempt 2 for INF scrape failed for Morrisons - Thornton-Cleveleys: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("table.imp-table")
Traceback (most recent call last):
  File "/Users/nikicooke/2025/218-inf/inf.py", line 196, in scrape_inf_data
    await expect(page.locator(table_selector)).to_be_visible(timeout=WAIT_TIMEOUT)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/async_api/_generated.py", line 20213, in to_be_visible
    await self._impl_obj.to_be_visible(visible=visible, timeout=timeout)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 741, in to_be_visible
    await self._expect_impl(
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 75, in _expect_impl
    raise AssertionError(
AssertionError: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("table.imp-table")

2025-07-02 05:48:25,601 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-02 05:48:26,364 INFO Waiting for INF table container 'table.imp-table' to be visible...
2025-07-02 05:49:11,370 WARNING Attempt 3 for INF scrape failed for Morrisons - Thornton-Cleveleys: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("table.imp-table")
Traceback (most recent call last):
  File "/Users/nikicooke/2025/218-inf/inf.py", line 196, in scrape_inf_data
    await expect(page.locator(table_selector)).to_be_visible(timeout=WAIT_TIMEOUT)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/async_api/_generated.py", line 20213, in to_be_visible
    await self._impl_obj.to_be_visible(visible=visible, timeout=timeout)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 741, in to_be_visible
    await self._expect_impl(
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 75, in _expect_impl
    raise AssertionError(
AssertionError: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("table.imp-table")

2025-07-02 05:49:11,373 ERROR All INF scrape attempts failed for Morrisons - Thornton-Cleveleys.
2025-07-02 05:49:11,472 INFO Screenshot saved for debugging: output/Morrisons - Thornton-Cleveleys_inf_scrape_error_20250702_054911.png
2025-07-02 05:49:11,482 ERROR INF scraper run failed: Could not retrieve data for the target store.
2025-07-02 05:49:11,482 INFO Shutting down...
2025-07-02 05:49:11,517 INFO Shutdown complete.
2025-07-02 05:51:57,355 INFO Mode: Fetching YESTERDAY's INF data.
2025-07-02 05:51:57,900 INFO Starting INF data collection for 'Morrisons - Thornton-Cleveleys'
2025-07-02 05:51:58,132 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-02 05:51:58,948 INFO Yesterday's data requested. Applying filters first...
2025-07-02 05:52:43,996 WARNING Attempt 1 for INF scrape failed for Morrisons - Thornton-Cleveleys: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("#range-selector > div.a-row.a-grid-vertical-align.a-grid-center.imp-range-selector-links > div > ul > li:nth-child(2) > span > a")
Traceback (most recent call last):
  File "/Users/nikicooke/2025/218-inf/inf.py", line 199, in scrape_inf_data
    await expect(page.locator(yesterday_selector)).to_be_visible(timeout=WAIT_TIMEOUT)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/async_api/_generated.py", line 20213, in to_be_visible
    await self._impl_obj.to_be_visible(visible=visible, timeout=timeout)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 741, in to_be_visible
    await self._expect_impl(
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 75, in _expect_impl
    raise AssertionError(
AssertionError: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("#range-selector > div.a-row.a-grid-vertical-align.a-grid-center.imp-range-selector-links > div > ul > li:nth-child(2) > span > a")

2025-07-02 05:52:44,366 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-02 05:52:45,168 INFO Yesterday's data requested. Applying filters first...
2025-07-02 05:53:30,188 WARNING Attempt 2 for INF scrape failed for Morrisons - Thornton-Cleveleys: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("#range-selector > div.a-row.a-grid-vertical-align.a-grid-center.imp-range-selector-links > div > ul > li:nth-child(2) > span > a")
Traceback (most recent call last):
  File "/Users/nikicooke/2025/218-inf/inf.py", line 199, in scrape_inf_data
    await expect(page.locator(yesterday_selector)).to_be_visible(timeout=WAIT_TIMEOUT)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/async_api/_generated.py", line 20213, in to_be_visible
    await self._impl_obj.to_be_visible(visible=visible, timeout=timeout)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 741, in to_be_visible
    await self._expect_impl(
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 75, in _expect_impl
    raise AssertionError(
AssertionError: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("#range-selector > div.a-row.a-grid-vertical-align.a-grid-center.imp-range-selector-links > div > ul > li:nth-child(2) > span > a")

2025-07-02 05:53:30,302 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-02 05:53:31,038 INFO Yesterday's data requested. Applying filters first...
2025-07-02 05:54:16,046 WARNING Attempt 3 for INF scrape failed for Morrisons - Thornton-Cleveleys: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("#range-selector > div.a-row.a-grid-vertical-align.a-grid-center.imp-range-selector-links > div > ul > li:nth-child(2) > span > a")
Traceback (most recent call last):
  File "/Users/nikicooke/2025/218-inf/inf.py", line 199, in scrape_inf_data
    await expect(page.locator(yesterday_selector)).to_be_visible(timeout=WAIT_TIMEOUT)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/async_api/_generated.py", line 20213, in to_be_visible
    await self._impl_obj.to_be_visible(visible=visible, timeout=timeout)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 741, in to_be_visible
    await self._expect_impl(
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 75, in _expect_impl
    raise AssertionError(
AssertionError: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("#range-selector > div.a-row.a-grid-vertical-align.a-grid-center.imp-range-selector-links > div > ul > li:nth-child(2) > span > a")

2025-07-02 05:54:16,050 ERROR All INF scrape attempts failed for Morrisons - Thornton-Cleveleys.
2025-07-02 05:54:16,162 INFO Screenshot saved for debugging: output/Morrisons - Thornton-Cleveleys_inf_scrape_error_20250702_055416.png
2025-07-02 05:54:16,169 ERROR INF scraper run failed: Could not retrieve data for the target store.
2025-07-02 05:54:16,169 INFO Shutting down...
2025-07-02 05:54:16,215 INFO Shutdown complete.
2025-07-02 05:58:09,564 INFO Mode: Fetching YESTERDAY's INF data.
2025-07-02 05:58:10,200 INFO Starting INF data collection for 'Morrisons - Thornton-Cleveleys'
2025-07-02 05:58:10,390 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-02 05:58:11,210 INFO Waiting for the date picker UI to become visible...
2025-07-02 05:58:56,221 WARNING Attempt 1 for INF scrape failed for Morrisons - Thornton-Cleveleys: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("#range-selector")
Traceback (most recent call last):
  File "/Users/nikicooke/2025/218-inf/inf.py", line 198, in scrape_inf_data
    await expect(range_selector_container).to_be_visible(timeout=WAIT_TIMEOUT)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/async_api/_generated.py", line 20213, in to_be_visible
    await self._impl_obj.to_be_visible(visible=visible, timeout=timeout)
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 741, in to_be_visible
    await self._expect_impl(
  File "/Users/nikicooke/2025/218-scraper/venv/lib/python3.12/site-packages/playwright/_impl/_assertions.py", line 75, in _expect_impl
    raise AssertionError(
AssertionError: Locator expected to be visible
Actual value: <element(s) not found> 
Call log:
  - Expect "to_be_visible" with timeout 45000ms
  - waiting for locator("#range-selector")

2025-07-02 05:58:56,344 INFO Navigating to Inventory Insights URL: https://sellercentral.amazon.co.uk/snow-inventory/inventoryinsights/?ref_=mp_home_logo_xx&cor=mmp_EU&mons_sel_dir_mcid=amzn1.merchant.d.PMPSTY6I7DNDVHT7PKBFHYWZ4M&mons_sel_mkid=AM7DNVYQULIQ5
2025-07-02 05:58:56,996 INFO Waiting for the date picker UI to become visible...
2025-07-02 05:59:37,319 CRITICAL A critical error occurred in main execution: BrowserContext.close: Target page, context or browser has been closed
Browser logs:

